week,rank,track,artist,streams,duration_ms,tempo,time_signature,key,mode,valence,loudness,danceability,energy,speechiness,acousticness,instrumentalness,liveness,uri,url
2021-02-26,16,WITHOUT YOU,The Kid LAROI,4.051514,161385,93.005,4,0,1,0.467,-7.357,0.662,0.413,0.0299,0.213,0,0.134,spotify:track:27OeeYzk6klgBh83TSvGMA,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,17,DÁKITI,"Bad Bunny, Jhay Cortez",4.019411,205090,109.928,4,4,0,0.145,-10.059,0.731,0.573,0.0544,0.401,5.22e-5,0.113,spotify:track:4MzXwWMhyBbmu6hOcLVD49,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,18,34+35,Ariana Grande,3.810658,173711,109.978,4,0,1,0.485,-6.476,0.83,0.585,0.094,0.237,0,0.248,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,19,Heartbreak Anniversary,Giveon,3.697897,198371,89.087,3,0,1,0.543,-8.964,0.449,0.465,0.0791,0.524,1.02e-6,0.303,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,20,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,3.67863,195429,140.042,4,1,0,0.462,-6.142,0.8,0.658,0.079,0.25,0,0.111,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,21,What You Know Bout Love,Pop Smoke,3.382706,160000,83.995,4,10,1,0.543,-8.493,0.709,0.548,0.353,0.65,1.59e-6,0.133,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,22,Sweater Weather,The Neighbourhood,3.358098,240400,124.053,4,10,1,0.398,-2.81,0.612,0.807,0.0336,0.0495,0.0177,0.101,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,23,positions,Ariana Grande,3.2824430000000002,172325,144.015,4,0,1,0.682,-4.771,0.737,0.802,0.0878,0.468,0,0.0931,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,24,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,3.26324,190476,125.971,4,6,0,0.347,-6.606,0.823,0.586,0.2,0.114,0,0.193,spotify:track:0PvFJmanyNQMseIFrU708S,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,25,WAP (feat. Megan Thee Stallion),Cardi B,3.186149,187541,133.073,4,1,1,0.357,-7.509,0.935,0.454,0.375,0.0194,0,0.0824,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,26,ROCKSTAR (feat. Roddy Ricch),DaBaby,3.089819,181733,89.977,4,11,1,0.497,-7.956,0.746,0.69,0.164,0.247,0,0.101,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,27,Only Wanna Be With You - Pokémon 25 Version,Post Malone,3.062742,241360,98.036,4,7,1,0.247,-4.563,0.47,0.709,0.0299,0.00124,0.00121,0.302,spotify:track:3SawmGBjjq8EOYZJV11cJm,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,28,On Me,Lil Baby,3.023811,135960,77.972,4,6,0,0.483,-6.295,0.856,0.564,0.392,0.00327,0,0.134,spotify:track:4Iedi94TIaB2GGb1nMB68v,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,29,my ex's best friend (with blackbear),Machine Gun Kelly,2.981998,139461,124.939,4,5,0,0.298,-5.134,0.731,0.675,0.0434,0.00473,0,0.141,spotify:track:7kDUspsoYfLkWnZR7qwHZl,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,30,Wishing Well,Juice WRLD,2.973795,194621,149.972,4,9,0,0.0804,-6.13,0.65,0.613,0.128,0.00336,0,0.267,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,31,Therefore I Am,Billie Eilish,2.967144,174321,94.009,4,11,0,0.716,-7.773,0.889,0.34,0.0697,0.218,0.13,0.055,spotify:track:54bFM56PmE4YLRnqpW6Tha,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,32,Laugh Now Cry Later (feat. Lil Durk),Drake,2.966505,261493,133.976,4,0,1,0.522,-8.871,0.761,0.518,0.134,0.244,3.47e-5,0.107,spotify:track:2SAqBLGA283SUiwJ3xOUVI,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,33,AP - Music from the film Boogie,Pop Smoke,2.947577,171892,148.014,4,1,1,0.634,-6.859,0.751,0.744,0.177,0.152,5.68e-4,0.252,spotify:track:17vGPZ5EsdvtgAOCD4FLWI,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,34,All Girls Are The Same,Juice WRLD,2.901591,165820,161.989,4,0,1,0.203,-7.226,0.671,0.529,0.307,0.0769,3.35e-4,0.0856,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,35,Wasted On You,Morgan Wallen,2.885009,178520,196,3,11,0,0.252,-5.24,0.505,0.657,0.0318,0.373,0.00107,0.126,spotify:track:3cBsEDNhFI9E82vPj3kvi3,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,36,Goosebumps - Remix,"Travis Scott, HVME",2.857029,162803,124.917,4,1,1,0.808,-7.846,0.841,0.593,0.0379,0.418,0,0.124,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,37,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2.84452,190534,130.97,4,10,0,0.367,-5.065,0.905,0.647,0.107,0.0187,0,0.282,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,38,you broke me first,Tate McRae,2.823196,169266,124.148,4,4,1,0.0823,-9.389,0.667,0.373,0.05,0.785,0,0.0906,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,39,Martin & Gina,Polo G,2.751754,132833,93.924,4,1,0,0.116,-7.813,0.832,0.534,0.253,0.345,0,0.165,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,40,Come & Go (with Marshmello),Juice WRLD,2.712127,205485,144.991,4,0,1,0.535,-5.181,0.625,0.814,0.0657,0.0172,0,0.158,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,41,Anyone,Justin Bieber,2.711066,190779,115.884,4,2,1,0.584,-8.026,0.686,0.538,0.0345,0.181,3.13e-6,0.113,spotify:track:31qCy5ZaophVA81wtlwLc4,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,42,Lucid Dreams,Juice WRLD,2.703436,239836,83.903,4,6,0,0.218,-7.23,0.511,0.566,0.2,0.349,0,0.34,spotify:track:285pBltuF7vW8TeWk8hdRR,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,43,Circles,Post Malone,2.695758,215280,120.042,4,0,1,0.553,-3.497,0.695,0.762,0.0395,0.192,0.00244,0.0863,spotify:track:21jGcNKet2qwijlDFuPiPb,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,44,We're Good,Dua Lipa,2.688632,165507,134.01,4,6,1,0.59,-5.932,0.722,0.588,0.0544,0.0319,0,0.183,spotify:track:1diS6nkxMQc3wwC4G1j0bh,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,45,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2.674746,157560,89.96,4,2,1,0.925,-4.368,0.755,0.522,0.0575,0.533,0,0.0685,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,46,Opp Stoppa (feat. 21 Savage),YBN Nahmir,2.661625,135431,78.035,4,2,0,0.312,-4.937,0.829,0.343,0.102,0.00734,0,0.179,spotify:track:59fFsGRwFiuhxKDPc1k6xW,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,47,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,2.613213,227478,145.013,4,11,0,0.835,-5.224,0.904,0.723,0.26,0.0631,0,0.185,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,48,Bang!,AJR,2.601145,170858,139.918,4,1,0,0.698,-6.233,0.74,0.516,0.0507,0.0183,0,0.0558,spotify:track:53BHUFdQphHiZUUG3nx9zn,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,49,Sand In My Boots,Morgan Wallen,2.570897,202133,69.877,4,3,1,0.414,-6.628,0.403,0.537,0.031,0.59,0,0.112,spotify:track:0uRrG2jRR5tuifsYIJHEao,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,50,Blueberry Faygo,Lil Mosey,2.558226,162547,99.034,4,0,1,0.349,-7.909,0.774,0.554,0.0383,0.207,0,0.132,spotify:track:22LAwLoDA5b4AaGSkg6bKW,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,51,SugarCrash!,ElyOtto,2.476756,80118,97.735,4,0,1,0.36,-6.558,0.745,0.74,0.097,0.53,7.37e-5,0.0936,spotify:track:3FxPbp05KjMBa4HbhAJTH0,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,52,Tyler Herro,Jack Harlow,2.45602,156578,123.031,4,5,0,0.775,-6.185,0.792,0.793,0.0841,0.0872,0,0.22,spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,53,Robbery,Juice WRLD,2.454463,240051,159.966,5,2,1,0.578,-5.122,0.685,0.692,0.0457,0.328,0,0.153,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,54,ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,2.453414,191209,72.791,4,8,0,0.307,-11.81,0.69,0.514,0.328,0.0975,0.497,0.346,spotify:track:1xqRKo0SDFDO5Jy8yEVD0X,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,55,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",2.446634,203201,81.993,4,7,1,0.391,-4.892,0.856,0.618,0.286,0.0303,0,0.0866,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,56,Body,Megan Thee Stallion,2.408009,171067,94.066,4,8,0,0.469,-6.1,0.914,0.732,0.241,0.0166,0,0.107,spotify:track:0A1hoCfMLkiAgvhWkkucJa,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,57,Cry Baby (feat. DaBaby),Megan Thee Stallion,2.406859,137984,130.058,4,11,1,0.616,-7.882,0.957,0.437,0.359,0.00402,0,0.219,spotify:track:4aarlAfLKVCTxUDNgbwhjH,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,58,Someone You Loved,Lewis Capaldi,2.391192,182161,109.891,4,1,1,0.446,-5.679,0.501,0.405,0.0319,0.751,0,0.105,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,59,The Box,Roddy Ricch,2.384346,196653,116.971,4,10,0,0.642,-6.687,0.896,0.586,0.0559,0.104,0,0.79,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,60,Heather,Conan Gray,2.342236,198040,102.078,3,5,1,0.27,-7.301,0.357,0.425,0.0333,0.584,0,0.322,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,61,Bad Boy (with Young Thug),Juice WRLD,2.277081,157355,81.535,4,1,1,0.198,-6.326,0.697,0.674,0.0533,0.00215,0,0.138,spotify:track:43CIWpJaJHRcI4mUSjqgc2,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,62,Daddy Issues,The Neighbourhood,2.268964,260173,85.012,4,10,1,0.337,-9.461,0.588,0.521,0.0329,0.0678,0.149,0.123,spotify:track:5E30LdtzQTGqRvNd7l6kG5,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,63,Arcade,Duncan Laurence,2.251475,185147,72.017,3,9,0,0.279,-11.639,0.453,0.35,0.0425,0.827,0.00122,0.144,spotify:track:1J14CdDAvBTE1AJYUOwl6C,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,64,No Role Modelz,J. Cole,2.250433,292987,100.45,4,10,0,0.463,-8.465,0.692,0.521,0.33,0.301,0,0.0565,spotify:track:62vpWI1CHwFy7tMIcSStl8,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,65,Hayloft,Mother Mother,2.239806,181680,95.975,4,9,0,0.49,-2.666,0.527,0.922,0.0728,0.00475,1.62e-4,0.422,spotify:track:2kS6td1yvmpNgZTt1q5pQq,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,66,willow,Taylor Swift,2.227649,214707,80.961,4,7,1,0.549,-9.195,0.392,0.579,0.164,0.835,0.00179,0.145,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,67,Somebody’s Problem,Morgan Wallen,2.226023,161773,136.967,4,5,1,0.62,-7.676,0.658,0.538,0.0289,0.657,0,0.123,spotify:track:42lqBjPYlmL1EXpMDXvhSN,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,68,Better Together,Luke Combs,2.180311,219573,138.002,4,0,1,0.67,-11.501,0.552,0.225,0.0477,0.827,0,0.111,spotify:track:6gdLyYNuhWBzqwlOFSsXC7,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,69,The Business,Tiësto,2.161956,164000,120.031,4,8,0,0.235,-7.079,0.798,0.62,0.232,0.414,0.0192,0.112,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,70,Dreams - 2004 Remaster,Fleetwood Mac,2.146167,257800,120.151,4,0,1,0.789,-9.744,0.828,0.492,0.0276,0.0644,0.00428,0.128,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,71,Watermelon Sugar,Harry Styles,2.110527,174000,95.39,4,0,1,0.557,-4.209,0.548,0.816,0.0465,0.122,0,0.335,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,72,Life Is Good (feat. Drake),Future,2.097845,237918,142.053,4,2,0,0.537,-6.903,0.795,0.574,0.487,0.067,0,0.15,spotify:track:1K5KBOgreBi5fkEHvg5ap3,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,73,goosebumps,Travis Scott,2.0861,243837,130.049,4,7,1,0.43,-3.37,0.841,0.728,0.0484,0.0847,0,0.149,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,74,Holy (feat. Chance The Rapper),Justin Bieber,2.084735,212093,86.919,4,6,1,0.372,-8.056,0.673,0.704,0.36,0.196,0,0.0898,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,75,Electric Love,BØRNS,2.073861,218107,120.041,4,6,0,0.518,-7.627,0.611,0.797,0.0533,0.00543,0.00137,0.26,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,76,Whiskey Glasses,Morgan Wallen,2.063837,234347,149.959,4,6,1,0.707,-4.58,0.614,0.68,0.0289,0.369,1.84e-6,0.115,spotify:track:6foY66mWZN0pSRjZ408c00,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,77,The Hills,The Weeknd,2.054299,242253,113.003,4,0,0,0.137,-7.063,0.585,0.564,0.0515,0.0671,0,0.135,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,78,Before You Go,Lewis Capaldi,2.035919,215107,111.881,4,3,1,0.183,-4.858,0.459,0.575,0.0573,0.604,0,0.0885,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,79,Jocelyn Flores,XXXTENTACION,2.030588,119133,134.021,4,0,0,0.437,-9.144,0.872,0.391,0.242,0.469,4.13e-6,0.297,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,80,Way Out (feat. Big Sean),Jack Harlow,2.018685,168906,108.025,4,11,0,0.907,-8.357,0.945,0.582,0.0719,0.114,0,0.103,spotify:track:57VeLYXrvNxe8Vs18K2M9W,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,81,Runnin,"21 Savage, Metro Boomin",2.017953,195906,143.01,4,10,0,0.415,-4.574,0.819,0.626,0.202,0.00748,0.101,0.167,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,82,SLOW DANCING IN THE DARK,Joji,2.008481,209274,88.964,4,3,1,0.284,-7.458,0.515,0.479,0.0261,0.544,0.00598,0.191,spotify:track:0rKtyWc8bvkriBthvHKY8d,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,83,More Than My Hometown,Morgan Wallen,1.998177,216573,126.019,4,6,1,0.597,-5.479,0.62,0.869,0.0462,0.615,0,0.131,spotify:track:5OELUCYgOHKFAvCERnAvfS,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,84,7 Summers,Morgan Wallen,1.996794,210507,203.903,4,0,1,0.571,-5.13,0.466,0.786,0.0328,0.417,6.1e-5,0.125,spotify:track:4obHzpwGrjoTuZh2DItEMZ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,85,Put Your Records On,Ritt Momney,1.995349,210463,91.066,4,6,0,0.151,-10.778,0.399,0.491,0.0538,0.0563,8.9e-4,0.11,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,86,Beat Box 3 (feat. DaBaby),SpotemGottem,1.980886,200424,160.051,4,1,1,0.201,-6.812,0.853,0.426,0.374,0.0765,0,0.104,spotify:track:6toQdWWc4noiOk3Eo5mVDS,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,87,Adore You,Harry Styles,1.960195,207133,99.048,4,8,1,0.569,-3.675,0.676,0.771,0.0483,0.0237,7e-6,0.102,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,88,death bed (coffee for your head),"Powfu, beabadoobee",1.958774,173333,144.026,4,8,0,0.348,-8.765,0.726,0.431,0.135,0.731,0,0.696,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,89,Dynamite,BTS,1.953147,199054,114.044,4,6,0,0.737,-4.41,0.746,0.765,0.0993,0.0112,0,0.0936,spotify:track:4saklk6nie3yiGePpBwUoc,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,90,Dior,Pop Smoke,1.946498,216387,142.094,4,7,1,0.648,-5.732,0.548,0.805,0.351,0.212,3.89e-4,0.408,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,91,Dead Man Walking,Brent Faiyaz,1.935667,247080,143.929,4,9,0,0.439,-13.763,0.505,0.267,0.05,0.279,0,0.096,spotify:track:5VlTQnZO89Ioku8ssdbqJk,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,92,hot girl bummer,blackbear,1.912009,188344,129.992,1,6,0,0.685,-7.106,0.782,0.559,0.0767,0.125,0,0.385,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,93,20 Min,Lil Uzi Vert,1.907046,220587,123.426,4,8,0,0.783,-4.009,0.773,0.75,0.117,0.109,0,0.174,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,94,test drive,Ariana Grande,1.893238,122174,115.036,4,9,0,0.322,-4.943,0.698,0.708,0.0454,0.0251,0,0.124,spotify:track:3eZYOQO4UzKrUDYDghtnFw,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,95,CHICKEN TENDIES,Clinton Kane,1.877428,196844,100.087,4,7,1,0.568,-6.242,0.57,0.689,0.147,0.358,0,0.0819,spotify:track:0awuNCj9gwJEM0seER22DW,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,96,Love Story (Taylor’s Version),Taylor Swift,1.859036,235767,119.082,4,2,1,0.416,-4.302,0.626,0.79,0.0311,0.135,3.97e-6,0.0989,spotify:track:3CeCwYWvdfXbZLXFhBrbnf,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,97,Cover Me Up,Morgan Wallen,1.857174,293707,128.01,3,7,1,0.214,-8.192,0.549,0.44,0.0264,0.232,7.37e-6,0.107,spotify:track:0mKnuxVkPi5h0kuvZl44VM,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,98,Masterpiece,DaBaby,1.853177,181714,139.988,4,0,1,0.436,-4.213,0.781,0.726,0.0836,0.0299,0,0.093,spotify:track:26UxwWl9xCb83OynXELJcL,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,99,Still Trappin' (with King Von),Lil Durk,1.840369,172185,144.941,4,5,0,0.627,-4.969,0.877,0.677,0.356,0.0439,0,0.0986,spotify:track:43BlKpJcSrC9AsJ3F1DKg9,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,100,Are You Bored Yet? (feat. Clairo),Wallows,1.840205,178000,120.023,4,8,0,0.64,-6.444,0.682,0.683,0.0287,0.156,2.32e-5,0.273,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,101,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,1.835791,170233,129.966,4,11,0,0.745,-10.196,0.928,0.341,0.103,0.0614,0,0.162,spotify:track:7o4gBbTM6UBLkOYPw9xMCz,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,102,GO (feat. Juice WRLD),The Kid LAROI,1.827821,181688,73.779,4,6,1,0.522,-4.973,0.487,0.74,0.0944,0.157,0,0.612,spotify:track:2rPHUAeUPbNgTmK18FPTiZ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,103,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,BRS Kash,1.817518,211610,131.996,4,4,0,0.392,-8.087,0.871,0.49,0.287,0.0111,0,0.167,spotify:track:1qzckO538IWjqa7eCQdSJ4,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,104,Bandido,"Myke Towers, Juhn",1.814019,232853,168.021,4,8,1,0.682,-4.637,0.713,0.617,0.0887,0.122,0,0.0962,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,105,Mr. Brightside,The Killers,1.806801,222973,148.033,4,1,1,0.236,-5.23,0.352,0.911,0.0747,0.00121,0,0.0995,spotify:track:003vvx7Niy0yvhvHt4a68B,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,106,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,1.804848,182438,109.957,4,5,1,0.704,-5.768,0.659,0.662,0.434,0.211,0,0.228,spotify:track:2sQH02O2HBCPJCztBrCWNa,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,107,Mood Swings (feat. Lil Tjay),Pop Smoke,1.794702,213333,179.798,4,10,0,0.269,-6.335,0.48,0.602,0.368,0.487,0,0.0848,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,108,lovely (with Khalid),Billie Eilish,1.793237,200186,115.284,4,4,0,0.12,-10.109,0.351,0.296,0.0333,0.934,0,0.095,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,109,XO Tour Llif3,Lil Uzi Vert,1.789658,182707,155.096,4,11,0,0.401,-6.366,0.732,0.75,0.231,0.00264,0,0.109,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,110,SO DONE,The Kid LAROI,1.788033,126521,142.592,4,9,1,0.303,-6.254,0.719,0.598,0.077,0.232,0,0.115,spotify:track:2gqWRRCXnma9L8xQ1RdemQ,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,111,21,Polo G,1.771879,163798,176.027,4,7,1,0.533,-10.646,0.783,0.479,0.541,0.149,0,0.101,spotify:track:3JKgcAa7r07ocVWcV8bS0H,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,112,BOP,DaBaby,1.765634,159715,126.77,4,11,1,0.836,-3.909,0.769,0.787,0.367,0.189,0,0.129,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
2021-02-26,113,Star Shopping,Lil Peep,1.763928,142000,93.099,4,4,0,0.323,-9.934,0.585,0.471,0.0616,0.0967,0.0184,0.115,spotify:track:30bqVoKjX479ab90a8Pafp,https://spotifycharts.com/regional/us/weekly/2021-02-26--2021-03-05
